id,assigned_topic,topic_label,top_topic_prob
seongju-0143,2,2_married life_marriage_sister law_married,0.28618148
yeocheon-0326,20,20_road_cross_path_family,0.23807131
yangyang-1805,13,13_maiden_thirty_honey_wife,0.4240358
jeongseon-0723,22,22_father law_father_mother law_mother,0.18894012
uljin-0719,2,2_married life_marriage_sister law_married,0.41855207
gunwi-0238,2,2_married life_marriage_sister law_married,0.35262424
goheung-0221,22,22_father law_father_mother law_mother,0.12678772
yanggu-0408,2,2_married life_marriage_sister law_married,0.5043662
samcheok-1017,21,21_rooster_pillow_neck_handkerchief,0.19586724
imsil-0208,11,11_cheerful_joyful_dear mother_house,0.10444794
hwacheon-0209,2,2_married life_marriage_sister law_married,0.4904163
yeonggwang-0612,2,2_married life_marriage_sister law_married,0.39670002
cheolwon-1201,2,2_married life_marriage_sister law_married,0.3745785
dalseong-0335,14,14_wind_bamboo_parents_drum,0.18336445
jeongseon-0726,2,2_married life_marriage_sister law_married,0.24989304
yeongcheon-0120,2,2_married life_marriage_sister law_married,0.41464996
milyang-1711,15,15_rice_husband_cousin_family,0.39956844
nonsan-0201,22,22_father law_father_mother law_mother,0.23248467
haman-0128,2,2_married life_marriage_sister law_married,0.3730205
bonghwa-0712,2,2_married life_marriage_sister law_married,0.45279515
bonghwa-0312,13,13_maiden_thirty_honey_wife,0.16797177
jangseong-0228,23,23_cheerful_village_forest_trees,0.17558569
goheung-0220,13,13_maiden_thirty_honey_wife,0.30516022
gokseong-0413,18,18_maiden_mistress_bride_grandmother,0.26561654
cheolwon-1214,5,5_older brother_brother brother_cousin_brother,0.27051228
hampyeong-0603,20,20_road_cross_path_family,0.113801934
euiryeong-0508,15,15_rice_husband_cousin_family,0.40663263
inje-0208,2,2_married life_marriage_sister law_married,0.34130472
gangjin-0714,2,2_married life_marriage_sister law_married,0.17179906
chilgok-0318,22,22_father law_father_mother law_mother,0.3859021
bukjeju-1512,2,2_married life_marriage_sister law_married,0.29889584
bonghwa-0713,2,2_married life_marriage_sister law_married,0.6877754
